uniqueid,thumbnail_count,visit_count,play_count,impression_count,event_count_cta_n_p_s_1,event_count_cta_n_p_s_2,event_count_cta_n_p_s_3,event_count_cta_n_p_s_4,event_count_cta_n_p_s_5,event_count_finished,first_thumbnail_at,last_thumbnail_at,first_visited_at,last_visited_at,first_played_at,last_played_at,first_impression_at,last_impression_at,first_received_at_cta_n_p_s_1,last_received_at_cta_n_p_s_1,first_received_at_cta_n_p_s_2,last_received_at_cta_n_p_s_2,first_received_at_cta_n_p_s_3,last_received_at_cta_n_p_s_3,first_received_at_cta_n_p_s_4,last_received_at_cta_n_p_s_4,first_received_at_cta_n_p_s_5,last_received_at_cta_n_p_s_5,first_received_at_finished,last_received_at_finished
"9594648","","3","3","3","","","","1","1","3","","","2025-05-15 11:00:00","2025-05-17 13:00:00","2025-05-15 11:00:00","2025-05-17 13:00:00","2025-05-15 11:00:00","2025-05-17 13:00:00","","","","","","","2025-05-17 14:00:00","2025-05-17 14:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-17 14:00:00"
"9637108","","1","1","1","","","","","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","","","","","","","",""
"10755098","","1","1","1","","","","","1","1","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00"
"10765233","","1","1","1","","","","","1","1","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00"
"9205966","","1","1","","","","","","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","","","","","","","","","",""
"9077286","","1","1","","","","","","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","","","","","","","","","",""
"10936022","","1","1","1","","","","","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","","","","","","","",""
"MissingID-5883415c7d1f80c79a2ca9f0e4d619ed4e63de93368d013e7885efc07741cf5a","","1","1","1","","","","","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","","","","","","","",""
"9540655","","1","1","1","","","","","1","1","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00"
"10923099","","1","1","1","","","","","1","1","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00"
"3300729","","1","1","1","","","1","","","1","","","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00","","","","","2025-05-15 11:00:00","2025-05-15 11:00:00"
